Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0155300009921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300009921000001;Определение поставщика завершено;Поставка комбинированной дорожной машины;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДАПЕНЗЫ;05.02.2021;8 980 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300009921000001;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА ПЕНЗЫ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКИЙ ЗАВОД КОММУНАЛЬНЫХ МАШИН""";;8 980 000,00;;;;;;
№ 0155300017821000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300017821000032;Определение поставщика завершено;Ремонт участка автомобильнойдорогипо ул. Молодой Гвардии от ул. Республики до ул. Чкалова в г. КузнецкеПензенскойобласти;АДМИНИСТРАЦИЯ ГОРОДА КУЗНЕЦКАПЕНЗЕНСКОЙОБЛАСТИ;05.02.2021;5 039 763,84 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300017821000032;УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КУЗНЕЦКА;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДРСУ-5""";1 - Победитель;4 199 554,67;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОДОРСТРОЙ""";2 - Второй номер;4 888 570,92;;;;;;
№ 0155300036921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300036921000001;Определение поставщика завершено;"Оказание услуг по очистке от снега и наледи автомобильнойдороги""с. Черкасское- с. Архангельск"", находящейся в собственности Пачелмского района, общей протяженностью 17,25 км (площадью 103500,0 м2)";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ПАЧЕЛМСКИЙ РАЙОНПЕНЗЕНСКОЙОБЛАСТИ;05.02.2021;110 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300036921000001;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ПАЧЕЛМСКИЙ РАЙОН ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПЕРЕРАБАТЫВАЮЩЕ- СБЫТОВОЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""ПОСЕЙДОН""";;18 101,74;;;;;;
№ 0155300017821000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300017821000031;Определение поставщика завершено;Ремонт участка автомобильнойдорогипо ул. Победы от нового путепровода по ул. Стекловская до ул. Октябрьская в городе КузнецкеПензенскойобласти;АДМИНИСТРАЦИЯ ГОРОДА КУЗНЕЦКАПЕНЗЕНСКОЙОБЛАСТИ;05.02.2021;7 349 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300017821000031;УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КУЗНЕЦКА;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КУЗНЕЦКАЯ ДПМК""";1 - Победитель;6 467 736,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОДОРСТРОЙ""";2 - Второй номер;6 504 484,50;;;;;;
№ 0155600000421000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155600000421000020;Определение поставщика завершено;Капитальный ремонт пешеходного тротуара по ул. Свердлова (от ул. Московской до ул. Урицкого) в г. Нижний ЛомовПензенскаяобласть;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОК НИЖНЕЛОМОВСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ""";04.02.2021;1 331 293,52 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155600000421000020;АДМИНИСТРАЦИЯ ГОРОДА НИЖНИЙ ЛОМОВ НИЖНЕЛОМОВСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Сугян георгий владимирович -.;;1 331 293,52;18.08.2021;24.02.2021;;442150, Пензенская обл., г. Нижний Ломов, ул. Белякова, д.26;Да;субъект малого предпринимательства
№ 0311100007221000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000008;Подача заявок;"Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, подъезд к г. Ульяновск на участке км 199+000 - км 205+000, Ульяновская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.02.2021;920 952 048,00 ₽;;;;;;;;;;;;;;
№ 0348100006021000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006021000004;Подача заявок;Устройство слоев износа на автомобильнойдорогеР-158 Нижний Новгород –Арзамас – Саранск – Исса –Пенза– Саратов на участке км 303+800 – км 321+300, РеспубликаМордовия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.02.2021;155 157 716,00 ₽;;;;;;;;;;;;;;
№ 0155300032421000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300032421000004;Определение поставщика завершено;Выполнение работ по  ремонту автомобильнойдорогиподъезд к деревне Берлик  Лопатинского районаПензенскойобласти;АДМИНИСТРАЦИЯ  ЛОПАТИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;04.02.2021;1 240 199,47 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300032421000004;АДМИНИСТРАЦИЯ СТАРОКАРЛЫГАНСКОГО СЕЛЬСОВЕТА ЛОПАТИНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПУЛЬС""";1 - Победитель;1 196 792,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКО""";2 - Второй номер;1 202 993,47;;;;;;
№ 0355300100621000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300100621000005;Определение поставщика завершено;"Ремонт автомобильнойдорогиместного значения в с. Чемодановка Бессоновского районаПензенскойобласти: ""Подъезд к с. Лопатки""";КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ БЕССОНОВСКОГО РАЙОНА;03.02.2021;21 523 320,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300100621000005;АДМИНИСТРАЦИЯ ЧЕМОДАНОВСКОГО СЕЛЬСОВЕТА БЕССОНОВСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ДОРОЖНЫЙ СТРОИТЕЛЬ""";1 - Победитель;15 819 640,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ РЕСУРС""";2 - Второй номер;16 250 107,20;;;;;;
№ 0855200000521000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855200000521000038;Определение поставщика завершено;Обустройство нерегулируемого пешеходного перехода на км 36+944 автомобильнойдороги«г. Нижний Ломов - с. Наровчат - граница области» Наровчатского районаПензенскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕНЗЕНСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОЙОБЛАСТИ""";03.02.2021;694 027,48 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855200000521000038;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЕХСТРОЙ""";1 - Победитель;396 659,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕТТЕХПРОМ""";2 - Второй номер;400 129,54;;;;;;
№ 0155300032421000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300032421000003;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Центральная с. Пылково Лопатинского района,Пензенскойобласти;АДМИНИСТРАЦИЯ  ЛОПАТИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;03.02.2021;1 049 887,78 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300032421000003;АДМИНИСТРАЦИЯ ПЫЛКОВСКОГО СЕЛЬСОВЕТА ЛОПАТИНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";1 - Победитель;1 002 642,82;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКО""";2 - Второй номер;1 007 892,26;;;;;;
№ 0155300051421000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300051421000001;Определение поставщика завершено;«Ремонт автомобильныхдорогпо улицам Советская, Революционная в с. Лопатино Лопатинского районаПензенскойобласти»;АДМИНИСТРАЦИЯ ЛОПАТИНСКОГО СЕЛЬСОВЕТА ЛОПАТИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;03.02.2021;5 153 247,44 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300051421000001;АДМИНИСТРАЦИЯ ЛОПАТИНСКОГО СЕЛЬСОВЕТА ЛОПАТИНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ РЕСУРС""";1 - Победитель;4 715 221,36;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОДОРСТРОЙ""";2 - Второй номер;4 740 987,60;;;;;;
№ 0301100012721000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012721000001;Определение поставщика отменено;Содержание действующей сети автомобильныхдорогобщего пользования федерального значения. Замена парапетного ограждения научастке км 1441+000 – км 1450+000 автомобильнойдорогиМ-5 «Урал» Москва –Рязань –Пенза– Самара – Уфа – Челябинск по Республике Башкортостан;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;02.02.2021;269 867 456,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000005;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000005;Подача заявок;"Осуществление строительного контроля за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, Подъезд к г. Ульяновск км 280+000 - км 285+000 в Ульяновской области";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;10 730 440,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000004;Подача заявок;"Осуществление строительного контроля за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, Подъезд к г. Ульяновск км 274+500 - км 280+000 в Ульяновской области";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;10 402 850,00 ₽;;;;;;;;;;;;;;
№ 0155300032421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300032421000002;Определение поставщика завершено;Ремонт автомобильнойдорогипо улице Зеленая в с. Старый Вершаут Лопатинского районаПензенскойобласти;АДМИНИСТРАЦИЯ  ЛОПАТИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;02.02.2021;4 626 460,13 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300032421000002;АДМИНИСТРАЦИЯ СТАРОВЕРШАУТСКОГО СЕЛЬСОВЕТА ЛОПАТИНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮКС СТРОЙ""";1 - Победитель;4 372 004,83;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПУЛЬС""";2 - Второй номер;4 395 137,13;;;;;;
№ 0855200000521000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855200000521000026;Определение поставщика завершено;Обустройство нерегулируемого пешеходного перехода на км 5+235 автомобильнойдороги«г.Пенза– р. п. Лунино – граница области» Бессоновского районаПензенскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕНЗЕНСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОЙОБЛАСТИ""";02.02.2021;921 017,52 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855200000521000026;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЕХСТРОЙ""";1 - Победитель;600 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕТТЕХПРОМ""";2 - Второй номер;620 394,91;;;;;;
№ 0369100028421000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0369100028421000003;Подача заявок;"Осуществление строительного контроля  на объекте капитального ремонта моста через реку Синара на км 112+000 (левый) автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, подъезд к г.Екатеринбург, Челябинская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;1 870 166,00 ₽;;;;;;;;;;;;;;
№ 0369100028421000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0369100028421000002;Работа комиссии;"Выполнение работ по капитальному ремонту моста через реку Синара на км 112+000 (левый) автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань -Пенза- Самара - Уфа - Челябинск, подъезд к г.Екатеринбург, Челябинская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;45 603 524,00 ₽;;;;;;;;;;;;;;
№ 0855300003921000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855300003921000006;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения:Пензенскаяобласть,Пензенскийрайон, с.Константиновка, ул.Рабочая;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОГОРАЙОНАПЕНЗЕНСКОЙОБЛАСТИ""";02.02.2021;17 547 312,90 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855300003921000006;АДМИНИСТРАЦИЯ САЛОВСКОГО СЕЛЬСОВЕТА ПЕНЗЕНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ РЕСУРС""";1 - Победитель;14 564 269,81;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛИЗЕЙ""";2 - Второй номер;14 652 006,37;;;;;;
№ 0355300047921000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300047921000004;Определение поставщика завершено;"Выполнение работ по объекту: ""Автодорога, расположенная севернее микрорайона №7 III очереди строительства жилого района Арбеково г.Пензы""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г.ПЕНЗЫ""";01.02.2021;20 511 750,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300047921000004;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г. ПЕНЗЫ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА""";1 - Победитель;20 306 632,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРОГА""";2 - Второй номер;20 409 191,25;16.08.2021;25.02.2021;;440068, ОБЛ ПЕНЗЕНСКАЯ 58, Г ПЕНЗА, УЛ РОСТОВСКАЯ, ДОМ 1А;5837055477;7-8412-235771tol120934@gmail.com
№ 0355300100621000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300100621000004;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Олимпийская с. Бессоновка;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ БЕССОНОВСКОГО РАЙОНА;01.02.2021;2 901 847,46 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355300100621000004;АДМИНИСТРАЦИЯ БЕССОНОВСКОГО СЕЛЬСОВЕТА БЕССОНОВСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУНИНСКАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";1 - Победитель;2 785 773,54;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСТРОЙ""";2 - Второй номер;2 800 282,78;22.06.2021;24.02.2021;;442730, ОБЛ ПЕНЗЕНСКАЯ 58, Р-Н ЛУНИНСКИЙ, РАБОЧИЙ ПО ЛУНИНО, УЛ ЛОМОНОСОВА, 16;5821402083;субъект малого предпринимательства
№ 0855300003921000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855300003921000005;Определение поставщика завершено;"""Ремонт автомобильнойдорогиобщего пользования местного значения ул. Совхозная в с. ЗагоскиноПензенскогорайонаПензенскойобласти км 0,000-км 2,700"" (протяженность 1555м)";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОГОРАЙОНАПЕНЗЕНСКОЙОБЛАСТИ""";01.02.2021;7 479 650,23 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855300003921000005;АДМИНИСТРАЦИЯ ЕРМОЛОВСКОГО СЕЛЬСОВЕТА ПЕНЗЕНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОДОРСТРОЙ""";1 - Победитель;7 255 260,73;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИС""";2 - Второй номер;7 292 658,98;30.06.2021;24.02.2021;;440052, ОБЛ ПЕНЗЕНСКАЯ 58, Г ПЕНЗА, УЛ НАБЕРЕЖНАЯ РЕКИ МОЙКИ, ДОМ 25В;5836671755;субъект малого предпринимательства
№ 0155300032421000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300032421000001;Определение поставщика завершено;Ремонт автомобильнойдорогис. Даниловка – с. Огаревка – с. Сорокино на участке с. Даниловка – с. Огаревка Лопатинского районаПензенскойобласти;АДМИНИСТРАЦИЯ  ЛОПАТИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;01.02.2021;6 187 453,94 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300032421000001;АДМИНИСТРАЦИЯ ЛОПАТИНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИС""";1 - Победитель;5 537 771,27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ РЕСУРС""";2 - Второй номер;5 568 708,54;;;;;;
№ 0155300000321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300000321000001;Определение поставщика завершено;выполнение работ по текущему  содержаниюавтодороги инженерных сооружений на них в городе Каменка Каменского районаПензенскойобласти;АДМИНИСТРАЦИЯ ГОРОДА КАМЕНКИ КАМЕНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;01.02.2021;6 797 460,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155300000321000001;АДМИНИСТРАЦИЯ ГОРОДА КАМЕНКИ КАМЕНСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕНСКОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";;6 797 460,00;31.12.2021;20.02.2021;;442242, ОБЛ ПЕНЗЕНСКАЯ 58, Г КАМЕНКА, УЛ СОВЕТСКАЯ, ДОМ 1;5802005838;7-84156-73354kamgil@mal.ru
