Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0137300036420000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300036420000063;Определение поставщика завершено;Ремонт автомобильнойдорогипо дер. Уколовка Бабынинского районаКалужскойобласти (Реестровый номер: 3025Э-15/20сб);"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ВОРОТЫНСК""";29.10.2020;584 980,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300036420000063;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ВОРОТЫНСК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОВСТРОЙ""";1 - Победитель;520 632,20;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";2 - Второй номер;523 557,10;31.12.2020;09.12.2020;;248016, Калужская область, г. Калуга, ул. Карла Либкнехта, д.29, офис 212, стр. 13;4029062462;
№ 0137300031920000241;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031920000241;Определение поставщика завершено;Выполнение работ по установке пешеходных секций на светофорных объектах в г. КировеКалужскойобласти (Реестровый номер: 3008Э-14/20сб).;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";29.10.2020;363 466,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031920000241;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНИК""";;363 466,80;31.12.2020;01.12.2020;;249442, ОБЛ КАЛУЖСКАЯ 40, Г КИРОВ, УЛ СТРОИТЕЛЬНАЯ, 8;4023006729;7-48456-50400montagnik-kirov@mail.ru
№ 0137300031920000239;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031920000239;Определение поставщика завершено;Выполнение работ по установке светофоров в г. КировеКалужскойобласти (Реестровый номер: 3007Э-14/20сб).;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";28.10.2020;489 970,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031920000239;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНИК""";;489 970,80;31.12.2020;20.11.2020;;249442, ОБЛ КАЛУЖСКАЯ 40, Г КИРОВ, УЛ СТРОИТЕЛЬНАЯ, 8;4023006729;7-48456-50400montagnik-kirov@mail.ru
№ 0137300000320000069;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300000320000069;Определение поставщика завершено;"Зимнее содержание автомобильныхдорогобщего пользования местного значения муниципального района ""Мещовский район""Калужскойобласти (Реестровый номер: 2031Э-09/20сб)";"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""МЕЩОВСКИЙ РАЙОН""КАЛУЖСКОЙОБЛАСТИ";28.10.2020;3 371 913,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300000320000069;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""МЕЩОВСКИЙ РАЙОН"" КАЛУЖСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАВИЙ""";;3 371 913,60;31.01.2022;23.11.2020;;249240, ОБЛ КАЛУЖСКАЯ 40, Г МЕЩОВСК, УЛ 9 МАЯ, 1;4013003817;субъект малого предпринимательства
№ 0137200001220005143;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005143;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Жиздринском районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;28.10.2020;10 814 564,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005143;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;8 110 923,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУХИНИЧИ ДОР СЕРВИС""";2 - Второй номер;8 164 995,82;31.01.2025;20.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137200001220005114;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005114;Определение поставщика завершено;Выполнение работ по установке технических средств организации дорожного движения на территории МО «ГородКалуга»;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;27.10.2020;9 580 219,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005114;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗА ГОРОДСКОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ЗНАКЪ""";;9 580 219,80;31.12.2020;17.11.2020;;248025, Российская Федерация,  ОБЛ КАЛУЖСКАЯ,  Г КАЛУГА,  УЛ ПУТЕЙСКАЯ,  ДОМ 18;4029049937;74842278247minaev.ol@yandex.ru
№ 0137200001220005109;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005109;Определение поставщика завершено;"Выполнение работ по эксплуатации автомобильнойдорогиобщего пользования межмуниципального значенияКалужскойобласти Мещовск-Молодежный-М-3 ""Украина"" в Мещовском районе на участке с км 12+130 по км 17+330 (дополнительные объемы работ по ремонту)";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;27.10.2020;19 675 499,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005109;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;15 543 644,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРАТ""";2 - Второй номер;15 642 021,50;21.07.2021;20.11.2020;;248000, Российская Федерация,  ОБЛ КАЛУЖСКАЯ,  Г КАЛУГА,  УЛ ГАГАРИНА,  ДОМ 6А/47, ПОМЕЩЕНИЕ 5;4027091820;79657000113NST040@gmail.com
№ 0137300003820000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300003820000063;Определение поставщика завершено;Содержаниедорогобщего пользования местного значения в г. Спас-ДеменскКалужскойобласти (Реестровый номер: 2995Э-18/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";26.10.2020;2 815 178,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300003820000063;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";;2 815 178,40;31.12.2021;16.11.2020;;249610, ОБЛ КАЛУЖСКАЯ 40, Г СПАС-ДЕМЕНСК, ПЕР ШКОЛЬНЫЙ, 14;4016003572;
№ 0137300036420000062;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0137300036420000062;Определение поставщика завершено;Ремонтавтодорогипо ул. Озерная в дер. Кумовское Бабынинского районаКалужскойобласти;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ВОРОТЫНСК""";26.10.2020;181 819,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300036420000062;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ВОРОТЫНСК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОВСТРОЙ""";1 - Победитель;175 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИТАС-СТРОЙ""";2 - Второй номер;181 000,00;30.12.2020;02.12.2020;;248016, Калужская область, г. Калуга, ул. Карла Либкнехта, д.29, офис 212, стр. 13;4029062462;
№ 0137300036420000061;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0137300036420000061;Определение поставщика завершено;Ремонт автомобильнойдорогипо дер. Доропоново Бабынинского районаКалужскойобласти;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ВОРОТЫНСК""";26.10.2020;481 284,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300036420000061;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ВОРОТЫНСК""";Лавров А. В.;1 - Победитель;474 064,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОВСТРОЙ""";2 - Второй номер;477 000,00;30.12.2020;24.11.2020;;249870, Калужская область, Износковский р-н, с. Льнозавод, ул. Новая, дом 12.;Да;
№ 0137200001220005073;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005073;Определение поставщика завершено;"Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них: автомобильнаядорога""Брянск-Людиново-Киров""-А-130 ""Москва-Малоярославль-Рославль"" в  Людиновском, Кировском и Спас-Деменском районахКалужскойобласти на 2021-2024 гг.";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;26.10.2020;20 803 877,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005073;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ФИЛИАЛ ""КАЛУГАЭНЕРГО"" ПАО ""МРСК ЦЕНТРА И ПРИВОЛЖЬЯ""";1 - Победитель;7 177 336,91;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";2 - Второй номер;7 281 356,30;31.01.2025;20.11.2020;;31.01.2025;5260200603;01.01.2023
№ 0137200001220005071;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005071;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Медынском районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;26.10.2020;20 248 169,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005071;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;9 314 157,20;"ФИЛИАЛ ""КАЛУГАЭНЕРГО"" ПАО ""МРСК ЦЕНТРА И ПРИВОЛЖЬЯ""";2 - Второй номер;9 415 398,05;31.01.2025;17.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137200001220005070;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220005070;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и искусственных дорожных сооружений на них в Кировском районеКалужскойобласти  на 2021 -2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;26.10.2020;16 232 473,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220005070;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;12 174 354,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУХИНИЧИ ДОР СЕРВИС""";2 - Второй номер;12 255 516,87;31.01.2025;17.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137200001220004994;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004994;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Перемышльском районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;41 690 671,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004994;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ФИЛИАЛ ""КАЛУГАЭНЕРГО"" ПАО ""МРСК ЦЕНТРА И ПРИВОЛЖЬЯ""";1 - Победитель;12 298 747,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУГАЭЛЕКТРОМОНТАЖ""";2 - Второй номер;12 507 200,60;31.01.2025;20.11.2020;;31.01.2025;5260200603;01.01.2023
№ 0137200001220004993;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004993;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Хвастовичском районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;52 633 452,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004993;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;20 527 046,28;"ФИЛИАЛ ""КАЛУГАЭНЕРГО"" ПАО ""МРСК ЦЕНТРА И ПРИВОЛЖЬЯ""";2 - Второй номер;20 790 213,54;31.01.2025;17.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137200001220004992;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004992;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них: автомобильнаядорогаКозельск-Кудринская  в Козельском и Мещовском  районахКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;20 419 025,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004992;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ФИЛИАЛ ""КАЛУГАЭНЕРГО"" ПАО ""МРСК ЦЕНТРА И ПРИВОЛЖЬЯ""";1 - Победитель;6 942 467,84;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";2 - Второй номер;7 044 562,97;31.01.2025;20.11.2020;;31.01.2025;5260200603;01.01.2023
№ 0137200001220004991;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004991;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Дзержинском  районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;48 961 220,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004991;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ФИЛИАЛ ""КАЛУГАЭНЕРГО"" ПАО ""МРСК ЦЕНТРА И ПРИВОЛЖЬЯ""";1 - Победитель;14 443 559,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";2 - Второй номер;14 688 366,00;31.01.2025;20.11.2020;;31.01.2025;5260200603;01.01.2023
№ 0137200001220004989;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004989;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Ульяновском районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;16 307 903,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004989;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;13 046 322,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНДУСТРИЯ""";2 - Второй номер;13 127 861,72;31.01.2025;17.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137200001220004988;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004988;Определение поставщика завершено;"Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них: автомобильнаядорога""Вязьма-Калуга""-Мосальск в Юхновском и Мосальском районахКалужскойобласти на 2021-2024 гг.";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;17 706 319,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004988;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;10 535 259,40;Погосян А. Г.;2 - Второй номер;10 623 791,00;31.01.2025;17.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137200001220004986;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004986;Определение поставщика завершено;Выполнение работ по содержанию освещения автомобильныхдорогобщего пользования регионального или межмуниципального значения и  искусственных дорожных  сооружений на них в Мосальском районеКалужскойобласти на 2021-2024 гг.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;22.10.2020;4 229 372,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004986;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;3 045 147,84;Погосян А. Г.;2 - Второй номер;3 066 294,70;31.01.2025;17.11.2020;;31.01.2025;4028060102;01.01.2023
№ 0137300037320000087;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0137300037320000087;Определение поставщика завершено;Выполнение работ по содержанию новых тротуаров в ноябре – декабре в г. ЕрмолиноКалужскойобласти в 2020 году;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";22.10.2020;499 190,46 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300037320000087;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ЗЕЛЕНСТРОЙ""";1 - Победитель;325 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ФРЭЯ""";2 - Второй номер;348 000,00;31.01.2021;17.11.2020;;119285, Г МОСКВА 77, УЛ ПЫРЬЕВА, ДОМ 11-А, ПОМЕЩЕНИЕ 4 КОМ 13;9729000478;
