Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0131300021820000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300021820000054;Определение поставщика завершено;Выполнение работ по нанесению дорожной разметки в городе Павловске;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ПАВЛОВСК ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;13.07.2020;498 725,82 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300021820000054;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ПАВЛОВСК ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНИЯ""";1 - Победитель;363 981,27;Ширяева М. П.;2 - Второй номер;366 474,90;;;;;;
№ 0131300009020000044;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300009020000044;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения с. Ударник ул. Ленина от перекрестка с. Чулок - с. Ударник до ДК  с. Ударник  ул. Ленина, 1а  Бутурлиновского муниципального района,Воронежскойобласти;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;15.07.2020;1 073 456,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300009020000044;АДМИНИСТРАЦИЯ ЧУЛОКСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРИСОГЛЕБСКОЕ ДОРОЖНО-РЕМОНТНОЕ СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №2""";;1 073 456,00;;;;;;
№ 32009247355;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009247355;Закупка завершена;...  Объекту: АвтомобильнаядорогаМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на ... +300 автомобильнойдорогиМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на ...;"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";17.06.2020;324 443 100,00 ₽;;;;;;;;;;;;;;
№ 32009246072;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009246072;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по объекту АвтомобильнаядорогаМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска. Строительство транспортных развязок на км 1504+700 и км 1515+300 автомобильнойдорогиМ-4 «Дон» - от Москвы черезВоронеж, Ростов-на-Дону, Краснодар до Новороссийска, Краснодарский край». Этап I. Надземные пешеходные переходы на ПК 6+05, ПК14+80 (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";17.06.2020;94 381 740,00 ₽;;;;;;;;;;;;;;
№ 0131300000620001242;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001242;Определение поставщика завершено;Выполнение работ по устройству тротуара по ул.Ломоносова,114 г;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;08.07.2020;249 996,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001242;УПРАВА ЦЕНТРАЛЬНОГО РАЙОНА ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЗНЕС""";;248 746,02;;;;;;
№ 0131300007920000046;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300007920000046;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения на территории  Семилукского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ СЕМИЛУКСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;07.07.2020;5 365 053,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300007920000046;АДМИНИСТРАЦИЯ ДЕВИЦКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЕМИЛУКСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД СЕМИЛУКИ СЕМИЛУКСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ СТРОЙ СЕРВИС РАЗВИТИЕ""";1 - Победитель;4 396 317,73;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";2 - Второй номер;;;;;;
№ 0131300007920000044;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300007920000044;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения на территории Староведугского сельского поселения;АДМИНИСТРАЦИЯ СЕМИЛУКСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;07.07.2020;2 570 560,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300007920000044;АДМИНИСТРАЦИЯ СТАРОВЕДУГСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЕМИЛУКСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕГРАНД""";1 - Победитель;1 285 271,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";2 - Второй номер;1 298 124,00;;;;;;
№ 0131300000620001296;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001296;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогипо ул. Черняховского на участке от ул. Матросова до ул. Летчика Колесниченко;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;10.07.2020;41 624 270,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001296;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ ""ГОРОДСКАЯ ДИРЕКЦИЯ ДОРОЖНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";;41 624 270,00;;;;;;
№ 0131300021820000053;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300021820000053;Определение поставщика завершено;Выполнение работ по ремонту ливневой канализации по ул. Зои Космодемьянской, ул. Свободы, ул. Космонавтов, ул. Кольцовская в городе Павловске Павловского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ПАВЛОВСК ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;10.07.2020;12 351 846,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300021820000053;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ПАВЛОВСК ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОН-СТРОЙ""";;12 351 846,00;;;;;;
№ 0131300000620001283;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001283;Определение поставщика завершено;Обустройство тротуаров и пешеходных переходов для использования инвалидами, передвигающимися в креслах-колясках и инвалидов с нарушением зрения и слуха на ул. 9 Января (ул. 9 Января, 48 - ул. Революции 1905 года);АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;09.07.2020;955 036,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001283;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ ""ГОРОДСКАЯ ДИРЕКЦИЯ ДОРОЖНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСПЕЦСТРОЙ 36""";;955 036,80;;;;;;
№ 0131300032320000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300032320000011;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения в городском поселении - город Богучар Богучарского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД БОГУЧАР БОГУЧАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;09.07.2020;17 335 752,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300032320000011;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД БОГУЧАР БОГУЧАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ""21 ВЕК""";1 - Победитель;14 862 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНТЕМИРОВСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;14 949 321,24;;;;;;
№ 0131300025620000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300025620000002;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогместного значения;АДМИНИСТРАЦИЯ ОТРАДНЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;07.07.2020;2 943 974,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300025620000002;АДМИНИСТРАЦИЯ ОТРАДНЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛК""";1 - Победитель;2 311 019,59;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛ-СТРОЙ""";2 - Второй номер;2 325 739,46;;;;;;
№ 0131300027820000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300027820000042;Определение поставщика завершено;Ремонт автомобильнойдорогив Троицком сельском поселении;АДМИНИСТРАЦИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;08.07.2020;2 036 307,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300027820000042;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";1 - Победитель;1 802 131,58;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ""21 ВЕК""";2 - Второй номер;1 812 313,12;;;;;;
№ 0131300027820000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300027820000041;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогв городском поселении - город Новохоперск Новохоперского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;08.07.2020;7 151 309,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300027820000041;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД НОВОХОПЕРСК НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЙ СТРОИТЕЛЬ""";;7 115 552,45;;;;;;
№ 0131300000620001280;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001280;Определение поставщика завершено;"Выполнение работ по замене остановочного комплекса ""Машснаб"" с обустройством площадки, ул.Волгоградская, д. 28";АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;09.07.2020;124 939,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001280;УПРАВА ЛЕВОБЕРЕЖНОГО РАЙОНА ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ;;;;;;;;;;;;
№ 0131300050420000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300050420000030;Определение поставщика завершено;Устройство тротуарных дорожек по ул. Ленина, ул. Привокзальная, ул. Сосновая в пгт. Каменка Каменского муниципального районаВоронежскойобласти  у СМП.;АДМИНИСТРАЦИЯ КАМЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ КАМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;07.07.2020;1 929 439,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300050420000030;АДМИНИСТРАЦИЯ КАМЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ КАМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМСТРОЙ""";1 - Победитель;1 730 352,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ""21 ВЕК""";2 - Второй номер;1 740 000,00;;;;;;
№ 0131300041820000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300041820000037;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогв Марковском сельском поселении Каменского муниципального районаВоронежскойобласти у СМП;АДМИНИСТРАЦИЯ КАМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;06.07.2020;568 110,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300041820000037;АДМИНИСТРАЦИЯ МАРКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСК-36""";1 - Победитель;431 763,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР""";2 - Второй номер;434 604,15;;;;;;
№ 32009263706;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009263706;Закупка завершена;Оказание услуг по замеру сопротивления изоляции электропроводки для нуждВоронежскогоотряда ВО филиала ФГП ВО ЖДТ России на Юго-Восточной железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";23.06.2020;150 000,00 ₽;;;;;;;;;;;;;;
№ 32009261608;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009261608;Закупка завершена;Оказание услуг по вывозу жидких коммунальных отходов для нуждВоронежскогоотряда филиала ФГП ВО ЖДТ России на Юго-Восточной железнойдороге (Воронеж);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";23.06.2020;222 000,00 ₽;;;;;;;;;;;;;;
№ 0131300027820000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300027820000040;Определение поставщика завершено;Ремонт автомобильныхдорогв Михайловском сельском поселении;АДМИНИСТРАЦИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;07.07.2020;3 710 580,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300027820000040;АДМИНИСТРАЦИЯ МИХАЙЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР С""";1 - Победитель;3 265 310,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;3 283 863,30;;;;;;
№ 0131300027820000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300027820000039;Определение поставщика завершено;Ремонт автомобильныхдорогв  Елань-Коленовском городском поселении;АДМИНИСТРАЦИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;06.07.2020;3 008 543,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300027820000039;АДМИНИСТРАЦИЯ ЕЛАНЬ-КОЛЕНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;Бочаров Н. Н.;1 - Победитель;2 677 603,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;2 692 645,88;;;;;;
№ 0131300027820000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300027820000038;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогв городском поселении - город Новохоперск Новохоперского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;06.07.2020;11 276 949,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300027820000038;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ - ГОРОД НОВОХОПЕРСК НОВОХОПЕРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ""21 ВЕК""";1 - Победитель;9 887 230,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;9 943 615,25;;;;;;
№ 0131300011220000179;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011220000179;Определение поставщика завершено;Выполнение работ по нанесению дорожной разметки на улицах Первомайская и Дорожная в г.БорисоглебскеВоронежскойобласти;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;08.07.2020;83 656,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011220000179;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРКОМФОРТ""";;83 656,00;;;;;;
№ 0131300057520000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300057520000003;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогместного значения на территории Щучинского сельского поселения Лискинского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ ЩУЧИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;03.07.2020;4 098 052,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300057520000003;АДМИНИСТРАЦИЯ ЩУЧИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБИЗНЕС""";1 - Победитель;3 237 461,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИРАМИКС ВОРОНЕЖ""";2 - Второй номер;3 257 951,34;;;;;;
№ 0131300000620001225;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300000620001225;Определение поставщика завершено;Ремонтдорогина Коминтерновском кладбище г.Воронежа;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;07.07.2020;635 827,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300000620001225;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ГОРОД ВОРОНЕЖ ""АДМИНИСТРАЦИЯ ГОРОДСКИХ КЛАДБИЩ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ААРОН""";;635 827,20;;;;;;
