Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0336100012520000037;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000037;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт автомобильнойдорогиМ-10 «Россия» Москва – Тверь – ВеликийНовгород– Санкт-Петербург на участке км 126+900 – км 137+100, Тверская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";14.04.2020;12 454 125,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000037;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";1 - Победитель;11 208 000,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТО-ДОРСЕРВИС""";2 - Второй номер;9 960 000,00;;;;;;
№ 32009197096;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009197096;Закупка завершена;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдороггорода НижнегоНовгорода(ручное кошение травы);"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГОНОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГАВТОЗАВОДСКОГО РАЙОНА""";29.05.2020;1 600 957,00 ₽;;;;;;;;;;;;;;
№ 0311100007220000089;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000089;Определение поставщика завершено;"Ремонт моста через реку Сура на км 582+300 (левый) автомобильнойдорогиМ-7 ""Волга"" Москва - Владимир - НижнийНовгород- Казань - Уфа, Чувашская Республика";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.05.2020;54 593 229,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000089;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРТИКАЛЬ""";1 - Победитель;53 774 329,85;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТЫ РЕСПУБЛИКИ ТАТАРСТАН""";2 - Второй номер;54 047 290,00;;;;;;
№ 0150300002420000082;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300002420000082;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдороггорода БоровичиНовгородскойобласти;АДМИНИСТРАЦИЯ БОРОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;25.05.2020;10 556 345,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300002420000082;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО РАБОТЕ С НАСЕЛЕНИЕМ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";;10 556 345,00;;;;;;
№ 0350300020320000061;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300020320000061;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения по ул.Центральная д.Шуркино Окуловского районаНовгородскойобласти;АДМИНИСТРАЦИЯ ОКУЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;25.05.2020;3 510 310,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300020320000061;АДМИНИСТРАЦИЯ ОКУЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";1 - Победитель;2 983 763,50;Толоконников И. Н.;2 - Второй номер;3 001 315,05;;;;;;
№ 0150300002420000086;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300002420000086;Определение поставщика завершено;Выполнение работ по ремонту участков автомобильныхдорогобщего пользования местного значения в д. Ёгла ул. Набережная, ул. Мстинская Ёгольского сельского поселения Боровичского районаНовгородскойобласти;АДМИНИСТРАЦИЯ БОРОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;27.05.2020;556 554,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300002420000086;АДМИНИСТРАЦИЯ ЁГОЛЬСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";;556 554,00;;;;;;
№ 0150300002420000085;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300002420000085;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогипо улице Софьи Перовской города БоровичиНовгородскойобласти;АДМИНИСТРАЦИЯ БОРОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;27.05.2020;2 582 528,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300002420000085;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО РАБОТЕ С НАСЕЛЕНИЕМ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";;2 582 528,00;;;;;;
№ 32009197241;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009197241;Закупка завершена;Поставка запчастей и комплектующих к средствам малой механизации;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГОНОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГАВТОЗАВОДСКОГО РАЙОНА""";29.05.2020;300 000,00 ₽;;;;;;;;;;;;;;
№ 0150300018420000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300018420000007;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования  местного значения   ул.Спортивная  и ул.Московская  пос.Угловка  Окуловского муниципального районаНовгородскойобласти.;АДМИНИСТРАЦИЯ УГЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;25.05.2020;3 606 368,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300018420000007;АДМИНИСТРАЦИЯ УГЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";1 - Победитель;3 029 349,12;Толоконников И. Н.;2 - Второй номер;3 047 380,96;;;;;;
№ 0336100012520000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000060;Определение поставщика завершено;Планово-предупредительные работы. Мост через Новотверецкий канал на км 292+990 автомобильнойдорогиМ-10 «Россия» Москва - Тверь - ВеликийНовгород- Санкт-Петербург, Тверская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.05.2020;62 947 199,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000060;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""";;62 947 199,33;;;;;;
№ 0150300002420000081;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300002420000081;Определение поставщика завершено;Выполнение работ по ремонту участка автомобильнойдорогиобщего пользования местного значения пос. Удино ул. Садовая от пересечения с ул.Центральная до дома № 8 Кончанско-Суворовского сельского поселения Боровичского районаНовгородскойобласти;АДМИНИСТРАЦИЯ БОРОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;25.05.2020;932 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300002420000081;АДМИНИСТРАЦИЯ КОНЧАНСКО-СУВОРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦТРАНС-53""";;932 400,00;;;;;;
№ 0336100012520000036;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000036;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт автомобильнойдорогиМ-10 «Россия» Москва – Тверь – ВеликийНовгород– Санкт-Петербург на участке км 119+883 – км 126+900, Тверская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";14.04.2020;8 702 940,25 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000036;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";1 - Победитель;7 832 000,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТО-ДОРСЕРВИС""";2 - Второй номер;7 390 000,00;;;;;;
№ 32009177495;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009177495;Закупка отменена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 2485/ОАЭ-ЦДИ/20 на право заключения договора выполнения работ по текущему ремонту зданий и сооружений Октябрьской дирекции инфраструктуры;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.05.2020;;;;;;;;;;;;;;;
№ 0132300007520000303;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007520000303;Определение поставщика завершено;"Комплексное благоустройство общественной территории «Сквер ""Юбилейный"" по ул. Страж Революции ( ул. Страж Революции, д. 2, 4, 6, ул. 50-летия Победы, д.2,4) - 1 очередь в Московском районе города НижнегоНовгородав рамках МП «Формирование комфортной городской среды  г. Н.Новгорода»";Департамент экономического развития и закупок администрации города НижнегоНовгорода;25.05.2020;17 017 460,46 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007520000303;АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА ГОРОДА НИЖНЕГО НОВГОРОДА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АЛМАЗАТОМСТРОЙ""";1 - Победитель;16 336 762,06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕНИТ""";2 - Второй номер;16 421 849,36;;;;;;
№ 0348100006020000026;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006020000026;Определение поставщика завершено;Разработка рабочей документации по объекту: Капитальный ремонт моста через реку Таха на км 0+249 автомобильнойдорогиР-600 Кострома - Иваново, Приволжск - Плес - Миловка - Усадьба Черневых (Усадьба Миловка), Ивановская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙНОВГОРОДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.05.2020;3 552 049,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000026;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТДК""";;3 445 000,00;;;;;;
№ 0315100000320000089;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000320000089;Определение поставщика завершено;Выполнение работ по объекту: «Устройство защитных слоев на автомобильнойдорогеМ-7 «Волга» Москва – Владимир – НижнийНовгород– Казань – Уфа, подъезд к городам Ижевск и Пермь на участке км 225+000 – км 248+600, Удмуртская Республика»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.05.2020;32 742 254,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0315100000320000089;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОМЫШЛЕННАЯ КОМПАНИЯ БАЗИС""";;32 578 542,74;;;;;;
№ 0150300018420000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300018420000008;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования  местного значения   ул. Свободы пос. Угловка ,  Окуловского муниципального  районаНовгородскойобласти.;АДМИНИСТРАЦИЯ УГЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;26.05.2020;5 664 917,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300018420000008;АДМИНИСТРАЦИЯ УГЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Толоконников И. Н.;;5 664 917,00;;;;;;
№ 0150300002320000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150300002320000002;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул.Большая Набережная в с.Оскуй Чудовского районаНовгородскойобласти;АДМИНИСТРАЦИЯ ГРУЗИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;27.05.2020;1 232 899,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150300002320000002;АДМИНИСТРАЦИЯ ГРУЗИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;По окончании срока подачи заявок не подано ни одной заявки (ч. 16 ст. 66 44-ФЗ);;;;;;;;;;
№ 32009188094;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009188094;Закупка завершена;Поставка спецодежды;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГОНОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГАВТОЗАВОДСКОГО РАЙОНА""";27.05.2020;2 000 000,00 ₽;;;;;;;;;;;;;;
№ 0350300003220000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300003220000042;Определение поставщика завершено;"Выполнение работ по ремонту участков автомобильнойдорогиобщего пользования местного значения Любытинского муниципального района ""Селище-Слобода"" с подъездами № 1 и № 2 к д. Шереховичи"" в Любытинском районеНовгородскойобласти";АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;22.05.2020;7 880 518,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300003220000042;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ВЕЛИКИЙ НОВГОРОД""";1 - Победитель;7 604 699,87;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";2 - Второй номер;7 644 102,46;;;;;;
№ 0350300003220000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300003220000043;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения Любытинского муниципального районаНовгородскойобласти ""Гудок - Большие Светицы""";АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;22.05.2020;6 217 723,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300003220000043;АДМИНИСТРАЦИЯ ЛЮБЫТИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";1 - Победитель;6 093 368,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ВЕЛИКИЙ НОВГОРОД""";2 - Второй номер;6 124 457,14;;;;;;
№ 0348100006020000024;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006020000024;Определение поставщика завершено;"Осуществление строительного контроля за выполнением работ по объекту: Ремонт автомобильнойдорогиМ-7 ""Волга"" Москва - Владимир - НижнийНовгород- Казань - Уфа на участках км 340+980 - км 346+000, км 348+000 - км 365+000, Нижегородская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙНОВГОРОДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.04.2020;17 218 175,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000024;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРИНЖИНИРИНГ""";2 - Второй номер;13 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАССДОРКОНТРОЛЬ""";1 - Победитель;17 200 000,00;;;;;;
№ 32009202927;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009202927;Закупка отменена;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорог(устранение деформаций) на территории Московского района г. Н.Новгорода;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГОНОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГАВТОЗАВОДСКОГО РАЙОНА""";01.06.2020;1 941 018,76 ₽;;;;;;;;;;;;;;
№ 32009169256;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009169256;Закупка завершена;Поставка асфальтобетонных смесей;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГОНОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГАВТОЗАВОДСКОГО РАЙОНА""";21.05.2020;2 908 800,00 ₽;;;;;;;;;;;;;;
№ 0336100012520000032;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000032;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт автомобильнойдорогиМ-10 «Россия» Москва – Тверь - ВеликийНовгород– Санкт-Петербург на участке км 292+000 – км 301+450, Тверская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";14.04.2020;35 421 104,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000032;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕО-ПРОЕКТ""";1 - Победитель;34 358 471,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕТЕРБУРГ-ДОРСЕРВИС""";2 - Второй номер;28 336 800,00;;;;;;
№ 0832200006620000282;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620000282;Определение поставщика завершено;Обустройство пешеходных переходов на автомобильнойдороге(22 ОП РЗ 22Р-0159) Н.Новгород-Шахунья-Кировв городе областного значения Бор Нижегородской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗА НИЖЕГОРОДСКОЙ ОБЛАСТИ""";20.05.2020;4 615 984,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000282;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСЕРВИС""";2 - Второй номер;3 877 426,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИФТЕЛЛА""";1 - Победитель;3 854 346,64;;;;;;
